OOMP Summary file for Projects
OOMP Type;OOMP Size;OOMP Color;OOMP Description;OOMP Index;Full OOMP ID;Hex ID (short code);name;description;code;collection;gitRepo;gitName;eagleBoard;eagleSchem;kicadBoard;kicadSchem;Part Number (Manufacturer);Part Number (Distributor);Part Number (OPL);Footprint Kicad;Footprint Kicad;Symbol Kicad;Symbol Kicad Details;OOMP Parts List;
"PROJ";"ADAF";"1411";"STAN";"01";"PROJ-ADAF-1411-STAN-01";"PRPR1411";"Adafruit 16 channel PWM Servo Shield";;;;"https://github.com/adafruit/Adafruit-16-channel-PWM-Servo-Shield";"Adafruit-16-channel-PWM-Servo-Shield";"/Adafruit PWM Servo Shield.brd";"/Adafruit PWM Servo Shield.sch";;;;;;;;;;;
"PROJ";"ADAF";"1426";"STAN";"01";"PROJ-ADAF-1426-STAN-01";"PRPR1426";"NeoPixel Sticks";;;;"https://github.com/adafruit/NeoPixel-Sticks";"NeoPixel-Sticks";"/Adafruit NeoPixel 8 Stick v2.brd";"/Adafruit NeoPixel 8 Stick v2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1429";"STAN";"01";"PROJ-ADAF-1429-STAN-01";"PRPR1429";"Adafruit TLC5947 PCB";;;;"https://github.com/adafruit/Adafruit-TLC5947-PCB";"Adafruit-TLC5947-PCB";"/Adafruit TLC5947.brd";"/Adafruit TLC5947.sch";;;;;;;;;;;
"PROJ";"ADAF";"1430";"STAN";"01";"PROJ-ADAF-1430-STAN-01";"PRPR1430";"Adafruit NeoPixel Shield PCB";;;;"https://github.com/adafruit/Adafruit-NeoPixel-Shield-PCB";"Adafruit-NeoPixel-Shield-PCB";"/Adafruit NeoPixel Shield v2.brd";"/Adafruit NeoPixel Shield v2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1431";"STAN";"01";"PROJ-ADAF-1431-STAN-01";"PRPR1431";"Adafruit 1.5inch Color OLED PCB";;;;"https://github.com/adafruit/Adafruit-1.5inch-Color-OLED-PCB";"Adafruit-1.5inch-Color-OLED-PCB";"/Adafruit_1.5_128x128_RGB_OLED.brd";"/Adafruit_1.5_128x128_RGB_OLED.sch";;;;;;;;;;;
"PROJ";"ADAF";"1438";"STAN";"01";"PROJ-ADAF-1438-STAN-01";"PRPR1438";"Adafruit Motor Shield V2 PCB";;;;"https://github.com/adafruit/Adafruit-Motor-Shield-V2-PCB";"Adafruit-Motor-Shield-V2-PCB";"/Adafruit Motor Shield v2.3.brd";"/Adafruit Motor Shield v2.3.sch";;;;;;;;;;;
"PROJ";"ADAF";"1455";"STAN";"01";"PROJ-ADAF-1455-STAN-01";"PRPR1455";"Adafruit TLC59711 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-TLC59711-Breakout-PCB";"Adafruit-TLC59711-Breakout-PCB";"/adafruit tlc59711 v1.brd";"/adafruit tlc59711 v1.sch";;;;;;;;;;;
"PROJ";"ADAF";"1463";"STAN";"01";"PROJ-ADAF-1463-STAN-01";"PRPR1463";"Adafruit NeoPixel Ring";;;;"https://github.com/adafruit/Adafruit-NeoPixel-Ring";"Adafruit-NeoPixel-Ring";"/Adafruit NeoPixel Ring 12.brd";"/Adafruit NeoPixel Ring 12.sch";;;;;;;;;;;
"PROJ";"ADAF";"1465";"STAN";"01";"PROJ-ADAF-1465-STAN-01";"PRPR1465";"Adafruit ISP SWD and JTAG Breakout PCBs";;;;"https://github.com/adafruit/Adafruit-ISP-SWD-and-JTAG-Breakout-PCBs";"Adafruit-ISP-SWD-and-JTAG-Breakout-PCBs";"/Adafruit 6-ISP AVR.brd";"/Adafruit 6-ISP AVR.sch";;;;;;;;;;;
"PROJ";"ADAF";"1480";"STAN";"01";"PROJ-ADAF-1480-STAN-01";"PRPR1480";"Adafruit 2.2 SPI TFT";;;;"https://github.com/adafruit/Adafruit-2.2-SPI-TFT";"Adafruit-2.2-SPI-TFT";"/Adafruit-2.2-SPI-TFT-v0.2.brd";"/Adafruit-2.2-SPI-TFT-v0.2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1487";"STAN";"01";"PROJ-ADAF-1487-STAN-01";"PRPR1487";"Adafruit NeoPixel 8x8 Matrix";;;;"https://github.com/adafruit/Adafruit-NeoPixel-8x8-Matrix";"Adafruit-NeoPixel-8x8-Matrix";"/Adafruit_NeoMatrix_8x8 v2.brd";"/Adafruit_NeoMatrix_8x8 v2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1500";"STAN";"01";"PROJ-ADAF-1500-STAN-01";"PRPR1500";"Adafruit Trinket PCB";;;;"https://github.com/adafruit/Adafruit-Trinket-PCB";"Adafruit-Trinket-PCB";"/Adafruit Trinket 3.3V.brd";"/Adafruit Trinket 3.3V.sch";;;;;;;;;;;
"PROJ";"ADAF";"1510";"STAN";"01";"PROJ-ADAF-1510-STAN-01";"PRPR1510";"Adafruit CC3000 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-CC3000-Breakout-PCB";"Adafruit-CC3000-Breakout-PCB";"/Adafruit CC3000 Breakout.brd";"/Adafruit CC3000 Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"1534";"STAN";"01";"PROJ-ADAF-1534-STAN-01";"PRPR1534";"Adafruit CC3000 Shield PCB";;;;"https://github.com/adafruit/Adafruit_CC3000_Shield_PCB";"Adafruit_CC3000_Shield_PCB";"/Adafruit CC3000 shield REV-B.brd";"/Adafruit CC3000 shield REV-B.sch";;;;;;;;;;;
"PROJ";"ADAF";"1535";"STAN";"01";"PROJ-ADAF-1535-STAN-01";"PRPR1535";"Adafruit Bluefruit EZ Key PCB";;;;"https://github.com/adafruit/Adafruit-Bluefruit-EZ-Key-PCB";"Adafruit-Bluefruit-EZ-Key-PCB";"/Adafruit Bluefruit EZ Key.brd";"/Adafruit Bluefruit EZ Key.sch";;;;;;;;;;;
"PROJ";"ADAF";"1551";"STAN";"01";"PROJ-ADAF-1551-STAN-01";"PRPR1551";"Adafruit DS2413 PCB";;;;"https://github.com/adafruit/Adafruit-DS2413-PCB";"Adafruit-DS2413-PCB";"/Adafruit DS2413.brd";"/Adafruit DS2413.sch";;;;;;;;;;;
"PROJ";"ADAF";"1552";"STAN";"01";"PROJ-ADAF-1552-STAN-01";"PRPR1552";"Adafruit TPA2012 or TS2012 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-TPA2012-or-TS2012-Breakout-PCB";"Adafruit-TPA2012-or-TS2012-Breakout-PCB";"/Adafruit TS2012 TPA2012 Class D Audio Amp.brd";"/Adafruit TS2012 TPA2012 Class D Audio Amp.sch";;;;;;;;;;;
"PROJ";"ADAF";"1554";"STAN";"01";"PROJ-ADAF-1554-STAN-01";"PRPR1554";"Adafruit PCB Ruler";;;;"https://github.com/adafruit/Adafruit-PCB-Ruler";"Adafruit-PCB-Ruler";"/Adafruit PCB Reference Ruler.brd";"/Adafruit PCB Reference Ruler.sch";;;;;;;;;;;
"PROJ";"ADAF";"1571";"STAN";"01";"PROJ-ADAF-1571-STAN-01";"PRPR1571";"Adafruit STMPE610 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-STMPE610-Breakout-PCB";"Adafruit-STMPE610-Breakout-PCB";"/Adafruit STMPE610.brd";"/Adafruit STMPE610.sch";;;;;;;;;;;
"PROJ";"ADAF";"1580";"STAN";"01";"PROJ-ADAF-1580-STAN-01";"PRPR1580";"Adafruit AR1100 Resistive Touch Controller PCB";;;;"https://github.com/adafruit/Adafruit-AR1100-Resistive-Touch-Controller-PCB";"Adafruit-AR1100-Resistive-Touch-Controller-PCB";"/Adafruit AR1100.brd";"/Adafruit AR1100.sch";;;;;;;;;;;
"PROJ";"ADAF";"1588";"STAN";"01";"PROJ-ADAF-1588-STAN-01";"PRPR1588";"Adafruit Bluefruit Classic PCBs";;;;"https://github.com/adafruit/Adafruit-Bluefruit-Classic-PCBs";"Adafruit-Bluefruit-Classic-PCBs";"/Adafruit EZ-Link Breakout.brd";"/Adafruit EZ-Link Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"1590";"STAN";"01";"PROJ-ADAF-1590-STAN-01";"PRPR1590";"Adafruit RA8875 Breakout Board PCB";;;;"https://github.com/adafruit/Adafruit-RA8875-Breakout-Board-PCB";"Adafruit-RA8875-Breakout-Board-PCB";"/Adafruit RA8875 TFT Breakout.brd";"/Adafruit RA8875 TFT Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"1601";"STAN";"01";"PROJ-ADAF-1601-STAN-01";"PRPR1601";"Adafruit PiTFT 2.8 inch Display PCB";;;;"https://github.com/adafruit/Adafruit-PiTFT-2.8-inch-Display-PCB";"Adafruit-PiTFT-2.8-inch-Display-PCB";"/Adafruit PiTFT 2.8inch Resistive PCB.brd";"/Adafruit PiTFT 2.8inch Resistive PCB.sch";;;;;;;;;;;
"PROJ";"ADAF";"1602";"STAN";"01";"PROJ-ADAF-1602-STAN-01";"PRPR1602";"Adafruit CAP1188 PCB";;;;"https://github.com/adafruit/Adafruit-CAP1188-PCB";"Adafruit-CAP1188-PCB";"/Adafruit CAP1188.brd";"/Adafruit CAP1188.sch";;;;;;;;;;;
"PROJ";"ADAF";"1603";"STAN";"01";"PROJ-ADAF-1603-STAN-01";"PRPR1603";"Adafruit BMP180 PCB";;;;"https://github.com/adafruit/Adafruit-BMP180-PCB";"Adafruit-BMP180-PCB";"/Adafruit BMP180.brd";"/Adafruit BMP180.sch";;;;;;;;;;;
"PROJ";"ADAF";"1611";"STAN";"01";"PROJ-ADAF-1611-STAN-01";"PRPR1611";"Adafruit Trellis";;;;"https://github.com/adafruit/Adafruit_Trellis";"Adafruit_Trellis";"/Adafruit Trellis 4x4 3mm HT16K33.brd";"/Adafruit Trellis 4x4 3mm HT16K33.sch";;;;;;;;;;;
"PROJ";"ADAF";"1628";"STAN";"01";"PROJ-ADAF-1628-STAN-01";"PRPR1628";"Adafruit Bluefruit EZ Link Shield PCB";;;;"https://github.com/adafruit/Adafruit-Bluefruit-EZ-Link-Shield-PCB";"Adafruit-Bluefruit-EZ-Link-Shield-PCB";"/Adafruit EZ-Link Shield.brd";"/Adafruit EZ-Link Shield.sch";;;;;;;;;;;
"PROJ";"ADAF";"1651";"STAN";"01";"PROJ-ADAF-1651-STAN-01";"PRPR1651";"Adafruit 2.8 TFT Shield v2 PCB";;;;"https://github.com/adafruit/Adafruit-2.8-TFT-Shield-v2-PCB";"Adafruit-2.8-TFT-Shield-v2-PCB";"/Adafruit tftcaptouchshield rev C.brd";"/Adafruit tftcaptouchshield rev C.sch";;;;;;;;;;;
"PROJ";"ADAF";"1673";"STAN";"01";"PROJ-ADAF-1673-STAN-01";"PRPR1673";"Adafruit 1.27inch Color OLED Breakout PCB";;;;"https://github.com/adafruit/Adafruit-1.27inch-Color-OLED-Breakout-PCB";"Adafruit-1.27inch-Color-OLED-Breakout-PCB";"/Adafruit 1.27 128x96 RGB OLED.brd";"/Adafruit 1.27 128x96 RGB OLED.sch";;;;;;;;;;;
"PROJ";"ADAF";"1697";"STAN";"01";"PROJ-ADAF-1697-STAN-01";"PRPR1697";"Adafruit Bluefruit LE nRF8001 PCB";;;;"https://github.com/adafruit/Adafruit-Bluefruit-LE-nRF8001-PCB";"Adafruit-Bluefruit-LE-nRF8001-PCB";"/Adafruit Bluefruit LE nRF8001 v2.brd";"/Adafruit Bluefruit LE nRF8001 v2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1712";"STAN";"01";"PROJ-ADAF-1712-STAN-01";"PRPR1712";"Adafruit TPA2016 PCB";;;;"https://github.com/adafruit/Adafruit-TPA2016-PCB";"Adafruit-TPA2016-PCB";"/Adafruit TPA2016D2.brd";"/Adafruit TPA2016D2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1713";"STAN";"01";"PROJ-ADAF-1713-STAN-01";"PRPR1713";"Adafruit MAX9814 AGC Microphone PCB";;;;"https://github.com/adafruit/Adafruit-MAX9814-AGC-Microphone-PCB";"Adafruit-MAX9814-AGC-Microphone-PCB";"/Adafruit MAX9814.brd";"/Adafruit MAX9814.sch";;;;;;;;;;;
"PROJ";"ADAF";"1716";"STAN";"01";"PROJ-ADAF-1716-STAN-01";"PRPR1716";"Adafruit Qualia Driver PCB";;;;"https://github.com/adafruit/Adafruit-Qualia-Driver-PCB";"Adafruit-Qualia-Driver-PCB";"/Adafruit Qualia Driver.brd";"/Adafruit Qualia Driver.sch";;;;;;;;;;;
"PROJ";"ADAF";"1727";"STAN";"01";"PROJ-ADAF-1727-STAN-01";"PRPR1727";"Adafruit MAX31850 thermocouple breakout board";;;;"https://github.com/adafruit/Adafruit-MAX31850-thermocouple-breakout-board";"Adafruit-MAX31850-thermocouple-breakout-board";"/Adafruit MAX31850.brd";"/Adafruit MAX31850.sch";;;;;;;;;;;
"PROJ";"ADAF";"1743";"STAN";"01";"PROJ-ADAF-1743-STAN-01";"PRPR1743";"Adafruit 3.2 TFT Breakout PCB";;;;"https://github.com/adafruit/Adafruit-3.2-TFT-Breakout-PCB";"Adafruit-3.2-TFT-Breakout-PCB";"/Adafruit 3.2in TFT 320x240.brd";"/Adafruit 3.2in TFT 320x240.sch";;;;;;;;;;;
"PROJ";"ADAF";"1746";"STAN";"01";"PROJ-ADAF-1746-STAN-01";"PRPR1746";"Adafruit HMC5883 Mag Compass Sensor PCB";;;;"https://github.com/adafruit/Adafruit-HMC5883-Mag-Compass-Sensor-PCB";"Adafruit-HMC5883-Mag-Compass-Sensor-PCB";"/Adafruit HMC5883L Compass.brd";"/Adafruit HMC5883L Compass.sch";;;;;;;;;;;
"PROJ";"ADAF";"1752";"STAN";"01";"PROJ-ADAF-1752-STAN-01";"PRPR1752";"Adafruit MAX9744 Amplifier PCB";;;;"https://github.com/adafruit/Adafruit-MAX9744-Amplifier-PCB";"Adafruit-MAX9744-Amplifier-PCB";"/Adafruit MAX9744.brd";"/Adafruit MAX9744.sch";;;;;;;;;;;
"PROJ";"ADAF";"1754";"STAN";"01";"PROJ-ADAF-1754-STAN-01";"PRPR1754";"Adafruit Pi Cobber PCBs";;;;"https://github.com/adafruit/Adafruit-Pi-Cobber-PCBs";"Adafruit-Pi-Cobber-PCBs";"/Adafruit Cobbler Plus.brd";"/Adafruit Cobbler Plus.sch";;;;;;;;;;;
"PROJ";"ADAF";"1755";"STAN";"01";"PROJ-ADAF-1755-STAN-01";"PRPR1755";"Adafruit LED Sequin PCB";;;;"https://github.com/adafruit/Adafruit-LED-Sequin-PCB";"Adafruit-LED-Sequin-PCB";"/Adafruit LED Sequin.brd";"/Adafruit LED Sequin.sch";;;;;;;;;;;
"PROJ";"ADAF";"1770";"STAN";"01";"PROJ-ADAF-1770-STAN-01";"PRPR1770";"2.8 TFT Breakout PCB";;;;"https://github.com/adafruit/2.8-TFT-Breakout-PCB";"2.8-TFT-Breakout-PCB";"/Adafruit 2.8 TFT Breakout v2.brd";"/Adafruit 2.8 TFT Breakout v2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1777";"STAN";"01";"PROJ-ADAF-1777-STAN-01";"PRPR1777";"Adafruit Si1145 Light Sensor PCB";;;;"https://github.com/adafruit/Adafruit-Si1145-Light-Sensor-PCB";"Adafruit-Si1145-Light-Sensor-PCB";"/Adafruit Si1145 Breakout.brd";"/Adafruit Si1145 Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"1778";"STAN";"01";"PROJ-ADAF-1778-STAN-01";"PRPR1778";"Adafruit AD8495 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-AD8495-Breakout-PCB";"Adafruit-AD8495-Breakout-PCB";"/Adafruit AD849x_Thermo.brd";"/Adafruit AD849x_Thermo.sch";;;;;;;;;;;
"PROJ";"ADAF";"1788";"STAN";"01";"PROJ-ADAF-1788-STAN-01";"PRPR1788";"Adafruit Music Maker MP3 Shield PCB";;;;"https://github.com/adafruit/Adafruit-Music-Maker-MP3-Shield-PCB";"Adafruit-Music-Maker-MP3-Shield-PCB";"/Adafruit-Music-Maker-MP3-Shield.brd";"/Adafruit-Music-Maker-MP3-Shield.sch";;;;;;;;;;;
"PROJ";"ADAF";"1875";"STAN";"01";"PROJ-ADAF-1875-STAN-01";"PRPR1875";"Adafruit TXB0104 Level Shifter Breakout PCB";;;;"https://github.com/adafruit/Adafruit-TXB0104-Level-Shifter-Breakout-PCB";"Adafruit-TXB0104-Level-Shifter-Breakout-PCB";"/Adafruit TXB0104.brd";"/Adafruit TXB0104.sch";;;;;;;;;;;
"PROJ";"ADAF";"1893";"STAN";"01";"PROJ-ADAF-1893-STAN-01";"PRPR1893";"Adafruit MPL3115A2 PCB";;;;"https://github.com/adafruit/Adafruit-MPL3115A2-PCB";"Adafruit-MPL3115A2-PCB";"/MPL3115A2_v0.2.brd";"/MPL3115A2_v0.2.sch";;;;;;;;;;;
"PROJ";"ADAF";"1895";"STAN";"01";"PROJ-ADAF-1895-STAN-01";"PRPR1895";"Adafruit FRAM Breakout PCB";;;;"https://github.com/adafruit/Adafruit-FRAM-Breakout-PCB";"Adafruit-FRAM-Breakout-PCB";"/Adafruit I2C FRAM.brd";"/Adafruit I2C FRAM.sch";;;;;;;;;;;
"PROJ";"ADAF";"1899";"STAN";"01";"PROJ-ADAF-1899-STAN-01";"PRPR1899";"Adafruit HTU21D Breakout PCB";;;;"https://github.com/adafruit/Adafruit-HTU21D-Breakout-PCB";"Adafruit-HTU21D-Breakout-PCB";"/Adafruit HTU21D-F STEMMA QT.brd";"/Adafruit HTU21D-F STEMMA QT.sch";;;;;;;;;;;
"PROJ";"ADAF";"1900";"STAN";"01";"PROJ-ADAF-1900-STAN-01";"PRPR1900";"Adafruit BMP183 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-BMP183-Breakout-PCB";"Adafruit-BMP183-Breakout-PCB";"/Adafruit BMP183 Breakout.brd";"/Adafruit BMP183 Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"1903";"STAN";"01";"PROJ-ADAF-1903-STAN-01";"PRPR1903";"Adafruit PowerBoost 500 Basic PCB";;;;"https://github.com/adafruit/Adafruit-PowerBoost-500-Basic-PCB";"Adafruit-PowerBoost-500-Basic-PCB";"/Adafruit PowerBoost 500 Basic.brd";"/Adafruit PowerBoost 500 Basic.sch";;;;;;;;;;;
"PROJ";"ADAF";"1904";"STAN";"01";"PROJ-ADAF-1904-STAN-01";"PRPR1904";"Adafruit MicroLipo PCB";;;;"https://github.com/adafruit/Adafruit-MicroLipo-PCB";"Adafruit-MicroLipo-PCB";"/Adafruit MicroLipo.brd";"/Adafruit MicroLipo.sch";;;;;;;;;;;
"PROJ";"ADAF";"1916";"STAN";"01";"PROJ-ADAF-1916-STAN-01";"PRPR1916";"Adafruit Cupcade Adapter PCB";;;;"https://github.com/adafruit/Adafruit-Cupcade-Adapter-PCB";"Adafruit-Cupcade-Adapter-PCB";"/Adafruit Cupcade.brd";"/Adafruit Cupcade.sch";;;;;;;;;;;
"PROJ";"ADAF";"1918";"STAN";"01";"PROJ-ADAF-1918-STAN-01";"PRPR1918";"Adafruit GUVA Analog UV Sensor Breakout PCB";;;;"https://github.com/adafruit/Adafruit-GUVA-Analog-UV-Sensor-Breakout-PCB";"Adafruit-GUVA-Analog-UV-Sensor-Breakout-PCB";"/Adafruit GUVA UV Sensor Breakout.brd";"/Adafruit GUVA UV Sensor Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"1932";"STAN";"01";"PROJ-ADAF-1932-STAN-01";"PRPR1932";"Adafruit RGB Matrix HAT PCB";;;;"https://github.com/adafruit/Adafruit-RGB-Matrix-HAT-PCB";"Adafruit-RGB-Matrix-HAT-PCB";"/Adafruit RGB Matrix HAT.brd";"/Adafruit RGB Matrix HAT.sch";;;;;;;;;;;
"PROJ";"ADAF";"1944";"STAN";"01";"PROJ-ADAF-1944-STAN-01";"PRPR1944";"Adafruit PowerBoost 500 Charger PCB";;;;"https://github.com/adafruit/Adafruit-PowerBoost-500-Charger-PCB";"Adafruit-PowerBoost-500-Charger-PCB";"/Adafruit PowerBoost 500C.brd";"/Adafruit PowerBoost 500C.sch";;;;;;;;;;;
"PROJ";"ADAF";"1958";"STAN";"01";"PROJ-ADAF-1958-STAN-01";"PRPR1958";"Adafruit Si4713 PCB";;;;"https://github.com/adafruit/Adafruit-Si4713-PCB";"Adafruit-Si4713-PCB";"/Adafruit Si471x PCB.brd";"/Adafruit Si471x PCB.sch";;;;;;;;;;;
"PROJ";"ADAF";"1963";"STAN";"01";"PROJ-ADAF-1963-STAN-01";"PRPR1963";"Adafruit FONA 800 GSM Breakout PCB";;;;"https://github.com/adafruit/Adafruit-FONA-800-GSM-Breakout-PCB";"Adafruit-FONA-800-GSM-Breakout-PCB";"/Adafruit-FONA-800-GSM-Breakout.brd";"/Adafruit-FONA-800-GSM-Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"1980";"STAN";"01";"PROJ-ADAF-1980-STAN-01";"PRPR1980";"TSL2561 breakout board PCB";;;;"https://github.com/adafruit/TSL2561-breakout-board-PCB";"TSL2561-breakout-board-PCB";"/TSL2561 Stemma.brd";"/TSL2561 Stemma.sch";;;;;;;;;;;
"PROJ";"ADAF";"1981";"STAN";"01";"PROJ-ADAF-1981-STAN-01";"PRPR1981";"Adafruit Flora Si1145 Light Sensor PCB";;;;"https://github.com/adafruit/Adafruit-Flora-Si1145-Light-Sensor-PCB";"Adafruit-Flora-Si1145-Light-Sensor-PCB";"/Adafruit Flora Si1145.brd";"/Adafruit Flora Si1145.sch";;;;;;;;;;;
"PROJ";"ADAF";"1982";"STAN";"01";"PROJ-ADAF-1982-STAN-01";"PRPR1982";"Adafruit MPR121 PCB";;;;"https://github.com/adafruit/Adafruit-MPR121-PCB";"Adafruit-MPR121-PCB";"/Adafruit MPR121 Breakout.brd";"/Adafruit MPR121 Breakout.sch";;;;;;;;;;;
"PROJ";"ADAF";"2000";"STAN";"01";"PROJ-ADAF-2000-STAN-01";"PRPR2000";"Adafruit Pro Trinket PCBs";;;;"https://github.com/adafruit/Adafruit-Pro-Trinket-PCBs";"Adafruit-Pro-Trinket-PCBs";"/Adafruit Pro Trinket 3v3.brd";"/Adafruit Pro Trinket 3v3.sch";;;;;;;;;;;
"PROJ";"ADAF";"2019";"STAN";"01";"PROJ-ADAF-2019-STAN-01";"PRPR2019";"Adafruit MMA8451 Breakout PCB";;;;"https://github.com/adafruit/Adafruit-MMA8451-Breakout-PCB";"Adafruit-MMA8451-Breakout-PCB";"/Adafruit MMA8451.brd";"/Adafruit MMA8451.sch";;;;;;;;;;;
"PROJ";"ADAF";"2020";"STAN";"01";"PROJ-ADAF-2020-STAN-01";"PRPR2020";"Adafruit Flora LSM9DS0 9DOF PCB";;;;"https://github.com/adafruit/Adafruit-Flora-LSM9DS0-9DOF-PCB";"Adafruit-Flora-LSM9DS0-9DOF-PCB";"/Adafruit Flora LSM9DS0 9DoF.brd";"/Adafruit Flora LSM9DS0 9DoF.sch";;;;;;;;;;;
"PROJ";"ADAF";"2021";"STAN";"01";"PROJ-ADAF-2021-STAN-01";"PRPR2021";"Adafruit LSM9DS0 PCB";;;;"https://github.com/adafruit/Adafruit-LSM9DS0-PCB";"Adafruit-LSM9DS0-PCB";"/Adafruit LSM9DS0 PCB.brd";"/Adafruit LSM9DS0 PCB.sch";;;;;;;;;;;
"PROJ";"ADAF";"2024";"STAN";"01";"PROJ-ADAF-2024-STAN-01";"PRPR2024";"Adafruit MPR121 Capacitive Touch Shield PCB";;;;"https://github.com/adafruit/Adafruit-MPR121-Capacitive-Touch-Shield-PCB";"Adafruit-MPR121-Capacitive-Touch-Shield-PCB";"/Adafruit MPR121 Capacitive Touch Shield.brd";"/Adafruit MPR121 Capacitive Touch Shield.sch";;;;;;;;;;;
"PROJ";"ADAF";"2030";"STAN";"01";"PROJ-ADAF-2030-STAN-01";"PRPR2030";"Adafruit PowerBoost 1000 PCB";;;;"https://github.com/adafruit/Adafruit-PowerBoost-1000-PCB";"Adafruit-PowerBoost-1000-PCB";"/Adafruit PowerBoost 1000 Basic.brd";"/Adafruit PowerBoost 1000 Basic.sch";;;;;;;;;;;
"PROJ";"ADAF";"2045";"STAN";"01";"PROJ-ADAF-2045-STAN-01";"PRPR2045";"Adafruit Si5351A Clock Generator Breakout PCB";;;;"https://github.com/adafruit/Adafruit-Si5351A-Clock-Generator-Breakout-PCB";"Adafruit-Si5351A-Clock-Generator-Breakout-PCB";"/Adafruit Si5351A.brd";"/Adafruit Si5351A.sch";;;;;;;;;;;
"PROJ";"ADAF";"2050";"STAN";"01";"PROJ-ADAF-2050-STAN-01";"PRPR2050";"3.5inch TFT Breakout PCB";;;;"https://github.com/adafruit/3.5inch-TFT-Breakout-PCB";"3.5inch-TFT-Breakout-PCB";"/Adafruit 3.5in 480x320.brd";"/Adafruit 3.5in 480x320.sch";;;;;;;;;;;
"PROJ";"ADAF";"2077";"STAN";"01";"PROJ-ADAF-2077-STAN-01";"PRPR2077";"Adafruit Proto Shield PCB";;;;"https://github.com/adafruit/Adafruit-Proto-Shield-PCB";"Adafruit-Proto-Shield-PCB";"/Adafruit Proto Shield.brd";"/Adafruit Proto Shield.sch";;;;;;;;;;;
"PROJ";"ADAF";"2078";"STAN";"01";"PROJ-ADAF-2078-STAN-01";"PRPR2078";"Adafruit PowerBoost 500 Shield PCB";;;;"https://github.com/adafruit/Adafruit-PowerBoost-500-Shield-PCB";"Adafruit-PowerBoost-500-Shield-PCB";"/Adafruit PowerBoost Shield.brd";"/Adafruit PowerBoost Shield.sch";;;;;;;;;;;
"PROJ";"ADAF";"2088";"STAN";"01";"PROJ-ADAF-2088-STAN-01";"PRPR2088";"Adafruit 1.44 TFT Breakout PCB";;;;"https://github.com/adafruit/Adafruit-1.44-TFT-Breakout-PCB";"Adafruit-1.44-TFT-Breakout-PCB";"/Adafruit TFT144 Breakout rev B.brd";"/Adafruit TFT144 Breakout rev B.sch";;;;;;;;;;;
"PROJ";"ADAF";"2090";"STAN";"01";"PROJ-ADAF-2090-STAN-01";"PRPR2090";"Adafruit 2.8 TFT with Capacitive Touch PCB";;;;"https://github.com/adafruit/Adafruit-2.8-TFT-with-Capacitive-Touch-PCB";"Adafruit-2.8-TFT-with-Capacitive-Touch-PCB";"/Adafruit 2.8 inch TFT w Capacitive Touch.brd";"/Adafruit 2.8 inch TFT w Capacitive Touch.sch";;;;;;;;;;;
"PROJ";"ADAF";"2107";"STAN";"01";"PROJ-ADAF-2107-STAN-01";"PRPR2107";"Adafruit USB Isolator PCB";;;;"https://github.com/adafruit/Adafruit-USB-Isolator-PCB";"Adafruit-USB-Isolator-PCB";"/Adafruit USB Isolator.brd";"/Adafruit USB Isolator.sch";;;;;;;;;;;
"PROJ";"ADAF";"2130";"STAN";"01";"PROJ-ADAF-2130-STAN-01";"PRPR2130";"Adafruit PAM8302 Mono Amplifier PCB";;;;"https://github.com/adafruit/Adafruit-PAM8302-Mono-Amplifier-PCB";"Adafruit-PAM8302-Mono-Amplifier-PCB";"/Adafruit PAM8302.brd";"/Adafruit PAM8302.sch";;;;;;;;;;;
"PROJ";"ADAF";"2133";"STAN";"01";"PROJ-ADAF-2133-STAN-01";"PRPR2133";"Adafruit Audio FX Sound Board PCBs";;;;"https://github.com/adafruit/Adafruit-Audio-FX-Sound-Board-PCBs";"Adafruit-Audio-FX-Sound-Board-PCBs";"/Adafruit EZ-SFX Mini.brd";"/Adafruit EZ-SFX Mini.sch";;;;;;;;;;;
"PROJ";"ADAF";"2190";"STAN";"01";"PROJ-ADAF-2190-STAN-01";"PRPR2190";"Adafruit Verter PCB";;;;"https://github.com/adafruit/Adafruit-Verter-PCB";"Adafruit-Verter-PCB";"/Adafruit Verter TPS63060 2A BoostBuck.brd";"/Adafruit Verter TPS63060 2A BoostBuck.sch";;;;;;;;;;;
